,telefono,is_intercettato
32744,+393204549903,N
32745,+393206724347,N
32746,+393277113531,N
32747,+393382398161,N
32748,+393205789354,N
32749,+393891889965,N
32750,+393273105307,N
32751,+393892309780,N
32752,+393474328579,N
32753,+393283365396,N
32754,+393292421409,N
32755,+393207130546,N
32756,+393245646698,N
32757,+393298214235,N
32758,+393293430162,N
32759,+393277346482,N
32760,+393281544286,N
32761,+393935987740,N
32762,+393282818990,N
32763,+393270492417,N
32764,+393389734678,N
32765,+393804993435,N
32766,+393208135625,N
32767,+393922159189,N
32768,+393383382372,N
32769,+393274139397,N
32770,+393533561816,N
32771,+40787774962,N
32772,+393511238401,N
32773,+40765404011,N
32774,+393275407135,N
32775,+393396562676,N
32776,+393386818349,N
32777,+393382945995,N
32778,+393294399386,N
32779,+393384800137,N
32780,+393927288643,N
32781,+393465165185,N
32782,+393294817404,N
32783,+393899593360,N
32784,+393339596771,N
32785,+393209458917,N
32786,+393735369438,N
32787,+393903391578359,N
32788,+393890419050,N
32789,+393393953766,N
32790,+393293914419,N
32791,+393426086511,N
32792,+393277723715,N
32793,+393282769000,N
32794,+393494563367,N
32795,+393533694609,N
32796,+393282550680,N
32797,+393893434793,N
32798,+393289776936,N
32799,+393396999068,N
32800,+393488580731,N
32801,+393277537253,N
32802,+393287916557,N
32803,+393488459966,N
32804,+393405528001,N
32805,+393701041752,N
32806,+393291654216,N
32807,+393926461479,N
32808,+393500912838,N
32809,+393294422222,N
32810,+393288831704,N
32811,+393779877940,N
32812,+393476213959,N
32813,+393392472387,N
32814,+393245411798,N
32815,+393928085787,N
32816,+393899712012,N
32817,+393917358945,N
32818,+393337801989,N
32819,+393890072466,N
32820,+393282150298,N
32821,+393331197088,N
32822,+393896154113,N
32823,+393903351280445,N
32824,+393800036606,N
32825,+393397106014,N
32826,+393889554886,N
32827,+393396609130,N
32828,+393423865935,N
32829,+393896476037,N
32830,+393451197894,N
32831,+393477939197,N
32832,+393888674205,N
32833,+393337381721,N
32834,+393496038489,N
32835,+393473246352,N
32836,+393888210842,N
32837,+393477719361,N
32838,+393791819581,N
32839,+40748914039,N
32840,+393890520891,N
32841,+393890972854,N
32842,+393883292350,N
32843,+393804352354,N
32844,+393298445431,N
32845,+393806327892,N
32846,+393889352757,N
32847,+40764061823,N
32848,+393393810209,N
32849,+393290129921,N
32850,+393407653101,N
32851,+393284610772,N
32852,+13078287063,N
32853,+393274473720,N
32854,+393207932324,N
32855,+393392475725,N
32856,+393406215091,N
32857,+393249890375,N
32858,+393442298432,N
32859,+393395903036,N
32860,+393282210659,N
32861,+393396745884,N
32862,+393394008521,N
32863,+393351277045,N
32864,+393273461479,N
32865,+393801335232,N
32866,+393294673607,N
32867,+40747623066,N
32868,+393899978053,N
32869,+393204618516,N
32870,+393291480556,N
32871,+393288434352,N
32872,+393408711444,N
32873,+393800027225,N
32874,+393392863161,N
32875,+393898851029,N
32876,+393292652650,N
32877,+393389919205,N
32878,+393272649620,N
32879,+393277676626,N
32880,+393518329133,N
32881,+393484996064,N
32882,+393711715462,N
32883,+393804609908,N
32884,+40765574908,N
32885,+393800234303,N
32886,+393397100803,N
32887,+393475239944,N
32888,+393274114761,N
32889,+393392396788,N
32890,+393401965885,N
32891,+393404793432,N
32892,+393286361009,N
32893,+3938987435+,N
32894,+393533848131,N
32895,+17864088362,N
32896,+3917864088362,N
32897,+393533997443,N
32898,+393533990165,N
32899,+393273319104,N
32900,+393420033182,N
32901,+393402504474,N
32902,+40765448229,N
32903,+393383166320,N
32904,+393733041377,N
32905,+393341296085,N
32906,+393533990158,N
32907,+393286737569,N
32908,+393391347331,N
32909,+393319397882,N
32910,+393401638089,N
32911,+393279373404,N
32912,+393487405333,N
32913,+393896668709,N
32914,+393800235694,N
32915,+393889298486,N
32916,+393202318771,N
32917,+393280262148,N
32918,+393293127574,N
32919,+393518006454,N
32920,+393297517613,N
32921,+393207234378,N
32922,+393288975820,N
32923,+393895818915,N
32924,+393406265539,N
32925,+393337590315,N
32926,+393313945571,N
32927,+393206777603,N
32928,+393801374062,N
32929,+393270383128,N
32930,+393711414287,N
32931,+393208206830,N
32932,+393886532995,N
32933,+393493191599,N
32934,+40766003719,N
32935,+393295814879,N
32936,+393281421957,N
32937,+393913997030,N
32938,+393285649350,N
32939,+393497968526,N
32940,+393279854808,N
32941,+393279959094,N
32942,+393664100669,N
32943,+393403712394,N
32944,+393246358662,N
32945,+393894344304,N
32946,+393318192494,N
32947,+393285710150,N
32948,+393246945322,N
32949,+393428169361,N
32950,+40787466264,N
32951,+40765584981,N
32952,+393881646805,N
32953,+393406835821,N
32954,+393276788876,N
32955,+393405168696,N
32956,+393894809423,N
32957,+393209763647,N
32958,+393888040169,N
32959,+393296717641,N
32960,+393296717645,N
32961,+393665633645,N
32962,+393206975495,N
32963,+393800234240,N
32964,+393280313227,N
32965,+393383838621,N
32966,+393281599590,N
32967,+393884221786,N
32968,+393806462771,N
32969,+393669904223,N
32970,+393499589190,N
32971,+393312341478,N
32972,+393899851245,N
32973,+393285945903,N
32974,+393888573266,N
32975,+393297841632,N
32976,+393208511690,N
32977,+393892494448,N
32978,+393205840280,N
32979,+393270708887,N
32980,+393711458374,N
32981,+393473899088,N
32982,+393288329140,N
32983,+393886134243,N
32984,+393275939941,N
32985,+393891617906,N
32986,+393899911756,N
32987,+393248287654,N
32988,+393382763949,N
32989,+393924605406,N
32990,+393203443052,N
32991,+393274166228,N
32992,+393280984460,N
32993,+393801393426,N
32994,+39330311122,N
32995,+393297134822,N
32996,+393887769680,N
32997,+393937272587,N
32998,+393804741223,N
32999,+393289044325,N
33000,+393288017004,N
33001,+393274086753,N
33002,+40749591745,N
33003,+393384509984,N
33004,+393937274875,N
33005,+393455985134,N
33006,+393381970086,N
33007,+393291148051,N
33008,+40763385988,N
33009,+393899432453,N
33010,+393895498574,N
33011,+393889312436,N
33012,+393333231567,N
33013,+393405150990,N
33014,+393891804243,N
33015,+393888933253,N
33016,+393208160581,N
33017,+393273284998,N
33018,+393403504000,N
33019,+393382104306,N
33020,+393663350151,N
33021,+393892399335,N
33022,+393924504281,N
33023,+393203751470,N
33024,+393209331499,N
33025,+393884206642,N
33026,+393894352158,N
33027,+393283038595,N
33028,+393392237251,N
33029,+393903279320095,N
33030,+393895864957,N
33031,+393283752991,N
33032,+393288617843,N
33033,+393206575248,N
33034,+393294821376,N
33035,+13072787222,N
33036,+393800034418,N
33037,+393807520014,N
33038,+393337477523,N
33039,+393405488592,N
33040,+393895768993,N
33041,+393801355129,N
33042,+393294172814,N
33043,+393339508180,N
33044,+393315710007,N
33045,+393733025426,N
33046,+393205791374,N
33047,+393204433568,N
33048,+393903895642641,N
33049,+393335079898,N
33050,+393471484885,N
33051,+393460556892,N
33052,+393420345869,N
33053,+34609495578,N
33054,+393891883946,N
33055,+393807767395,N
33056,+393800128239,N
33057,+393274570903,N
33058,+393939346075,N
33059,+393488228724,N
33060,+393271242582,N
33061,+393273037861,N
33062,+393288984901,N
33063,+393333575727,N
33064,+393275464716,N
33065,+393808636903,N
33066,+393801427235,N
33067,+393201779003,N
33068,+393420726491,N
33069,+393914519956,N
33070,+393208559627,N
33071,+393292051457,N
33072,+393472908356,N
33073,+393276396776,N
33074,+393885606807,N
33075,+393533862056,N
33076,+393274906947,N
33077,+393802057257,N
33078,+393885739452,N
33079,+393204260310,N
33080,+393278533096,N
33081,+393894815906,N
33082,+393483385024,N
33083,+393274596956,N
33084,+393270481867,N
33085,+393898888134,N
33086,+407876599+,N
33087,+33780558153,N
33088,+40241859305,N
33089,+393881693974,N
33090,+393200891246,N
33091,+393899993944,N
33092,+393246033162,N
33093,+393283196775,N
33094,+32471038414,N
33095,+393533950014,N
33096,+393917604285,N
33097,+393283550174,N
33098,+393807766287,N
33099,+393201529567,N
33100,+393533135263,N
33101,+393285940801,N
33102,+393282665307,N
33103,+393292889835,N
33104,+393248837529,N
33105,+393895872553,N
33106,+393278125445,N
33107,+393493615130,N
33108,+393277877135,N
33109,+306944551460,N
33110,+393886456878,N
33111,+393402851699,N
33112,+393802609044,N
33113,+39335435122,N
33114,+393272619854,N
33115,+393332707192,N
33116,+393240487943,N
33117,+393392841741,N
33118,+393937684109,N
33119,+393293293384,N
33120,+393276979482,N
33121,+393930473228,N
33122,+393278885532,N
33123,+393298061484,N
33124,+393207155326,N
33125,+393270277232,N
33126,+393285945585,N
33127,+393287158459,N
33128,+393284947728,N
33129,+393281144228,N
33130,+393342290646,N
33131,+21652955837,N
33132,+393292849651,N
33133,+393888804774,N
33134,+393338353385,N
33135,+393801352979,N
33136,+393279512128,N
33137,+393246057131,N
33138,+393277357935,N
33139,+393284364702,N
33140,+393884753908,N
33141,+393663987552,N
33142,+393924298511,N
33143,+393927363464,N
33144,+393248124680,N
33145,+393286057875,N
33146,+393358341812,N
33147,+393290151517,N
33148,+393479482083,N
33149,+393476890919,N
33150,+393485148635,N
33151,+393291647015,N
33152,+393470384108,N
33153,+393281610636,N
33154,+393200873281,N
33155,+393883868266,N
33156,+393895705234,N
33157,+393397874301,N
33158,+393280714431,N
33159,+393205869502,N
33160,+393203449527,N
33161,+393275588330,N
33162,+393478855816,N
33163,+393800130457,N
33164,+393898895743,N
33165,+393881084057,N
33166,+393459788131,N
33167,+393284256342,N
33168,+40766003375,N
33169,+393299187232,N
33170,+40766002815,N
33171,+393383741431,N
33172,+393314443233,N
33173,+393248997347,N
33174,+393492744857,N
33175,+22677101312,N
33176,+393205828261,N
33177,+393284831406,N
33178,+393898871589,N
33179,+3934843125+,N
33180,+393920029537,N
33181,+393505339338,N
33182,+40761282846,N
33183,+393807625525,N
33184,+393533610865,N
33185,+393881793734,N
33186,+393896069474,N
33187,+393883021928,N
33188,+393895609721,N
33189,+393295951553,N
33190,+393297471478,N
33191,+393249953670,N
33192,+393801446830,N
33193,+393279314184,N
33194,+393930191947,N
33195,+393388590709,N
33196,+393278376827,N
33197,+393800130745,N
33198,+393281570170,N
33199,+393287030345,N
33200,+393881448316,N
33201,+393284273908,N
33202,+393882562964,N
33203,+393240935295,N
33204,+393888747166,N
33205,+393245548577,N
33206,+393894979450,N
33207,+393247899321,N
33208,+393476414643,N
33209,+393477494142,N
33210,+393800020773,N
33211,+40761158008,N
33212,+393897648597,N
33213,+40756489114,N
33214,+393883923113,N
33215,+393200573122,N
33216,+393206572889,N
33217,+393800146623,N
33218,+393249986237,N
33219,+393800146818,N
33220,+393808621639,N
33221,+393313828479,N
33222,+393282239169,N
33223,+393470727932,N
33224,+393457551423,N
33225,+13074607156,N
33226,+393384466628,N
33227,+393206038588,N
33228,+393920947315,N
33229,+393313819231,N
33230,+393899644610,N
33231,+393888230958,N
33232,+393397149715,N
33233,+393384659684,N
33234,+393298712768,N
33235,+393806872680,N
33236,+393273564796,N
33237,+393286162261,N
33238,+393336944109,N
33239,+212622340584,N
33240,+393803403811,N
33241,+40764442314,N
33242,+393282388925,N
33243,+393203143045,N
33244,+393246978834,N
33245,+393484438506,N
33246,+393384197299,N
33247,+393478624849,N
33248,+393533924082,N
33249,+393408055242,N
33250,+393891865345,N
33251,+393278391327,N
33252,+393291790898,N
33253,+393711985922,N
33254,+393293480556,N
33255,+393288514641,N
33256,+393472420575,N
33257,+393270432096,N
33258,+40747356762,N
33259,+40758500443,N
33260,+393200797541,N
33261,+393800093228,N
33262,+393200856643,N
33263,+393903925502853,N
33264,+3932836541+,N
33265,+393450071330,N
33266,+393800093348,N
33267,+393533783775,N
33268,+393925208801,N
33269,+393339854206,N
33270,+393387506697,N
33271,+393920042038,N
33272,+393356142585,N
33273,+393490539489,N
33274,+393389969427,N
33275,+393888642652,N
33276,+393903920042038,N
33277,+36209034216,N
33278,+40740662706,N
33279,+393208359748,N
33280,+393294992222,N
33281,+40742566403,N
33282,+393277715578,N
33283,+40753365671,N
33284,+393381428701,N
33285,+393298050938,N
33286,+393887259149,N
33287,+40737253325,N
33288,+40752554603,N
33289,+40762519586,N
33290,+40748700337,N
33291,+393347144740,N
33292,+393895477405,N
33293,+393272181663,N
33294,+393938647024,N
33295,+393533521277,N
33296,+3932079468+,N
33297,+393713383239,N
33298,+441613541750,N
33299,+393355880391,N
33300,+393209687129,N
33301,+393388832503,N
33302,+393895921258,N
33303,+393800032204,N
33304,+40766002185,N
33305,+36309098467,N
33306,+36309098007,N
33307,+36309098347,N
33308,+393802056490,N
33309,+3909651890995,N
33310,+393800093853,N
33311,+393903428586101,N
33312,+393800093691,N
33313,+393205817218,N
33314,+393205817962,N
33315,+393205817397,N
33316,+393917612189,N
33317,+393800093532,N
33318,+393800093291,N
33319,+40751332061,N
33320,+393474978823,N
33321,+393286851394,N
33322,+393279765763,N
33323,+393334347455,N
33324,+40749585203,N
33325,+393800093451,N
33326,+393800093340,N
33327,+393205817760,N
33328,+390237926857,N
33329,+3937728361+,N
33330,+393205819111,N
33331,+393205817486,N
33332,+393205817181,N
33333,+441613541749,N
33334,+393510402507,N
33335,+393800093977,N
33336,+393903334073622,N
33337,+393334073622,N
33338,+393800093766,N
33339,+393800093824,N
33340,+393294027563,N
33341,+393461546305,N
33342,+393383362943,N
33343,+393800093895,N
33344,+36309097042,N
33345,+393281530788,N
33346,+393921032341,N
33347,+393800093849,N
33348,+393205817768,N
33349,+393800093624,N
33350,+40774006836,N
33351,+39323206335868,N
33352,+36309097088,N
33353,+393800093965,N
33354,+393668225465,N
33355,+393903917612189,N
33356,+393334279520,N
33357,+390236608887,N
33358,+40766005529,N
33359,+393774427647,N
33360,+393803706543,N
33361,+390917937001,N
33362,+393203759368,N
33363,+40741737314,N
33364,+390452456185,N
33365,+393800157594,N
33366,+390708995770,N
33367,+390287360079,N
33368,+393800093800,N
33369,+3933558572+,N
33370,+40756563016,N
33371,+40766003051,N
33372,+36309098311,N
33373,+40766003753,N
33374,+40756686813,N
33375,+40754397812,N
33376,+393409541545,N
33377,+40743590531,N
33378,+393394282058,N
33379,+393800157342,N
33380,+40757642105,N
33381,+393385222074,N
33382,+393800157869,N
33383,+393281589865,N
33384,+393476831435,S
33385,+393200508109,N
33386,+393533696305,S
33387,+393393009292,N
33388,+390689833004,N
33389,+393903397794086,N
33390,+393421982233,N
33391,+393397794086,N
33392,+393938042758,N
33393,+393203585086,N
33394,+393277367842,N
33395,+33673665557,S
33396,+393800130490,N
33397,+393928548194,N
33398,+393492993560,N
33399,+390558713165,N
33400,+34856920720,S
33401,+393290473978,N
33402,+393711414793,N
33403,+393292069958,N
33404,+393800137734,N
33405,+393917077449,N
33406,+393404571364,N
33407,+21698714184,N
33408,+21690585208,N
33409,+39051877575,N
33410,+3905169058,N
33411,+393341636067,N
33412,+393272610597,N
33413,+390516021789,N
33414,+39051306484,N
33415,+393488997228,N
33416,+390516311780,N
33417,+393381096459,N
33418,+393313100952,N
33419,+393270407360,N
33420,+393204870272,N
33421,+393393766504,N
33422,+390516610310,N
33423,+393804950268,N
33424,+390249486228,N
33425,+393881515236,N
33426,+390689367965,N
33427,+393384516860,N
33428,+393357588323,N
33429,+393382944168,N
33430,+39051254378,N
33431,+39800888888,N
33432,+393332578482,N
33433,+393484351381,N
33434,+390236011746,N
33435,+393279538597,N
33436,+393397235172,N
33437,+393495021416,N
33438,+390039028868,N
33439,+39051878198,N
33440,+393903929869854,N
33441,+3908118920569,N
33442,+390110924011,N
33443,+390112277042,N
33444,+3902304682+,N
33445,+390111997011,N
33446,+393511171319,N
33447,+39011217931,N
33448,+39051877255,N
33449,+390318366104,N
33450,+390111997111,N
33451,+393936323625,N
33452,+390112277043,N
33453,+39051220537,N
33454,+39051509828,N
33455,+39029996789,N
33456,+3906585221423,N
33457,+39068117423,N
33458,+393386156541,N
33459,+39800188800,N
33460,+390809996000,N
33461,+390428870309,N
33462,+393355499968,N
33463,+393298269690,N
33464,+390318366106,N
33465,+39335353860,N
33466,+393472002226,N
33467,+393450930498,N
33468,+3939039260582+,N
33469,+3939260582+,N
33470,+393281627165,N
33471,+3904441565601,N
33472,+393938827675,N
33473,+39051892931,N
33474,+393336217209,N
33475,+390510920069,N
33476,+393903479274524,N
33477,+393498360165,N
33478,+393353822+,N
33479,+393318047805,N
33480,+393336217880,N
33481,+393336217038,N
33482,+390513764811,N
33483,+39051511261,N
33484,+390516610002,N
33485,+39848582555,N
33486,+39800019834,N
33487,+393336217478,N
33488,+393288108407,N
33489,+39051522965,N
33490,+39051377337,N
33491,+393458491993,N
33492,+393336218325,N
33493,+393336219079,N
33494,+393336218387,N
33495,+393333330022,N
33496,+393331644442,N
33497,+39051550577,N
33498,+393669995862,N
33499,+393336218922,N
33500,+393391607060,N
33501,+39051372525,N
33502,+393331731497,N
33503,+393903397235172,N
33504,+393778337658,N
33505,+393478805853,N
33506,+393336218385,N
33507,+393336217637,N
33508,+393466190640,N
33509,+390039051115,N
33510,+39115,N
33511,+3905163851,N
33512,+39335402211,N
33513,+393903891841788,N
33514,+390516311647,N
33515,+393336217543,N
33516,+390294759104,N
33517,+393283730961,N
33518,+390516378004,N
33519,+393274786317,N
33520,+390200646700,N
33521,+393336217793,N
33522,+393336217485,N
33523,+39025555111,N
33524,+393703380361,N
33525,+390272626462,N
